發生時間,發生地點,死亡人數,車種
108年08月18日 06時20分00秒,臺北市大同區重慶北路1段 / 臺北市大同區鄭州路,1,自用-小貨車(含客、貨兩用);普通重型-機車
108年08月18日 08時24分26秒,新竹市北區中華路二段與自由路口,1,計程車-小客車;行人-人
108年08月19日 05時49分00秒,新北市新莊區中正路 / 新北市新莊區新北大道7段,1,行人-人;自用-小客車
108年08月19日 08時31分00秒,臺中市烏日區溪埧里溪南路一段758號前0.0公尺,1,動力機械-其他車;腳踏自行車-慢車
108年08月19日 09時55分00秒,雲林縣口湖鄉台61線 247公里向內側,1,營業用-曳引車
108年08月19日 10時43分00秒,臺中市中區大誠里光復路前0.0公尺,1,普通輕型-機車;營業用-大貨車
108年08月19日 13時04分00秒,高雄市旗津區上竹巷71之24號前0.0公尺,1,自用-小貨車(含客、貨兩用);行人-人
108年08月19日 19時00分00秒,臺中市東區東光路前0.0公尺,1,自用-小客車;乘客-人
108年08月20日 01時47分00秒,桃園市桃園區春日路1308號前0.0公尺,1,租賃車-小客車;行人-人
108年08月20日 12時19分00秒,雲林縣北港鎮船埔產業道路旁農田電桿編號：北好21A南10分9K0817AD05旁,1,普通重型-機車
108年08月20日 13時26分00秒,高雄市小港區台機路前 / 高雄市小港區台機路,1,營業用-半聯結車;普通重型-機車
108年08月20日 19時19分00秒,高雄市橋頭區橋新六路 / 高雄市橋頭區橋新九路,1,普通重型-機車
108年08月20日 19時45分00秒,基隆市仁愛區南榮路44號前0.0公尺,1,普通重型-機車;普通重型-機車
108年08月20日 21時00分00秒,桃園市大溪區永昌路35-1號前0.0公尺,1,自用-小客車;行人-人;自用-小客車
108年08月21日 05時00分00秒,臺中市和平區中興路三段環山1巷37之5號前0.0公尺,1,普通重型-機車
108年08月21日 07時52分00秒,嘉義縣朴子市永和里台82線橋下便道,1,普通重型-機車;自用-小貨車(含客、貨兩用);營業用-曳引車
108年08月21日 09時50分12秒,彰化縣大村鄉國道1號 207公里400.0公尺處北側向路肩,1,自用-小客車;自用-小貨車(含客、貨兩用)
108年08月21日 10時53分00秒,桃園市大園區中正東路1段口 / 桃園市大園區大竹南路口,1,自用-小客車;普通重型-機車
108年08月21日 11時27分00秒,高雄市小港區松正路 / 高雄市小港區松青街,1,普通重型-機車;自用-小客車
108年08月21日 19時25分47秒,南投縣埔里鎮台21線 51公里200.0公尺處附近,1,自用-小客車;普通重型-機車
108年08月22日 06時50分00秒,高雄市苓雅區三多一路 / 高雄市苓雅區高速公路東側便道,1,自用-小客車;普通重型-機車
108年08月22日 08時16分34秒,嘉義縣梅山鄉永興村台3線道270.3公里路肩水溝,1,普通重型-機車
108年08月22日 08時51分08秒,宜蘭縣五結鄉五結中路1段83號前0.0公尺,1,營業用-曳引車;普通重型-機車
108年08月22日 15時55分00秒,屏東縣枋山鄉台1線 459公里500.0公尺處北側向中內,1,自用-小客車;自用-小客車
108年08月22日 17時30分00秒,新北市樹林區環漢路5段前0.0公尺,1,普通重型-機車
108年08月22日 20時16分54秒,嘉義縣六腳鄉正義村台19線81.93公里處北向,1,電動輔助自行車-慢車;自用-小貨車(含客、貨兩用)
108年08月23日 14時08分18秒,南投縣竹山鎮中山里鯉南路南側 / 南投縣竹山鎮中山里大智路西側,1,自用-小客車;行人-人
108年08月23日 18時05分00秒,臺中市烏日區烏日里五光路前0.0公尺,1,普通重型-機車;行人-人
108年08月23日 23時08分00秒,臺東縣東河鄉東河村南東河路111號前0.0公尺南側,1,普通重型-機車
108年08月24日 03時45分42秒,臺南市七股區中38 5公里400.0公尺處南側,1,自用-小貨車(含客、貨兩用);拼裝車-其他車;乘客-人
108年08月24日 06時09分00秒,新北市金山區臺2線道路前0.0公尺,1,普通重型-機車
108年08月24日 06時40分54秒,桃園市蘆竹區大竹路東側 / 桃園市蘆竹區上竹路東側,3,營業用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;自用-小客車;自用-小客車;行人-人;行人-人;行人-人;行人-人;行人-人;乘客-人
108年08月24日 17時15分25秒,花蓮縣豐濱鄉台11線 37公里500.0公尺處北側向路肩,1,普通重型-機車
108年08月25日 09時05分33秒,新竹縣竹東鎮國道3號 90公里400.0公尺處南側向內側,1,自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
108年08月25日 11時50分00秒,桃園市新屋區九斗里九洲路電桿九平幹57前,1,普通重型-機車
108年08月25日 12時20分59秒,宜蘭縣員山鄉圳頭路14-7號前0.0公尺,1,普通重型-機車
108年08月25日 16時35分00秒,臺東縣成功鎮台11線 107公里300.0公尺處南側向路肩,1,自用-小客車;其他人-人
108年08月26日 04時40分00秒,彰化縣二林鎮豐田里太平路2段前0.0公尺,1,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
108年08月26日 07時18分21秒,苗栗縣頭份市忠孝里忠孝二路與長生街口,1,自用-小客車;行人-人
108年08月26日 07時28分00秒,雲林縣莿桐鄉埔尾村油車51-7號前,1,租賃車-小客車;普通重型-機車
108年08月26日 10時17分00秒,高雄市岡山區嘉新西路橋岡山190路燈號前0.0公尺南側,1,自用-大貨車;普通重型-機車
108年08月26日 11時39分00秒,新竹縣關西鎮金山里118縣道與竹30-1線路口,1,行人-人;自用-小貨車(含客、貨兩用)
108年08月26日 12時46分00秒,彰化縣竹塘鄉土庫村中央路1段373號前0.0公尺,1,普通重型-機車;乘客-人
108年08月26日 13時55分00秒,臺中市龍井區福田里臨港東路二段前0.0公尺,1,自用-小貨車(含客、貨兩用);普通重型-機車
108年08月26日 16時40分00秒,臺中市梧棲區南簡里大仁路一段前0.0公尺,1,自用-小貨車(含客、貨兩用);普通重型-機車
108年08月26日 17時00分41秒,臺南市北區武聖路246-1號,1,普通重型-機車;自用-小客車
108年08月26日 20時50分01秒,桃園市龍潭區中山里中正路81號前0.0公尺附近,1,行人-人;自用-小客車
108年08月27日 11時52分00秒,新竹縣竹北市嘉豐六路二段與六家七路口,1,普通重型-機車;自用-小客車
108年08月27日 17時44分00秒,彰化縣芳苑鄉新街村芳新路新街段156號前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年08月27日 19時13分00秒,屏東縣車城鄉射寮村埔墘路與射寮路口(墾4-1道路1.6公里),1,普通重型-機車;自用-小客車;乘客-人
108年08月27日 20時45分00秒,臺南市安南區安中路4段446號,1,普通重型-機車;自用-小客車
108年08月28日 08時25分00秒,屏東縣長治鄉神農西路與南二高平面道路路口,1,自用-小客車;營業用-大貨車
108年08月28日 14時07分00秒,臺南市中西區臨安路1段50號,1,自用-大貨車;普通重型-機車
108年08月29日 03時45分55秒,彰化縣大村鄉國道1號 205公里700.0公尺處北側向外側,1,自用-小客車;營業用-大貨車;自用-小客車
108年08月29日 14時05分30秒,屏東縣車城鄉保力村保新路80號前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年08月29日 19時59分00秒,臺東縣臺東市中興路4段121號前0.0公尺,1,普通重型-機車;普通重型-機車
108年08月30日 04時52分48秒,臺南市新營區國道1號 288公里500.0公尺處南側向外側,1,自用-小客車;營業用-全聯結車
108年08月30日 09時00分30秒,雲林縣斗六市明德北路速邁樂加油站附近,1,普通重型-機車;自用-小客車
108年08月30日 17時46分34秒,花蓮縣壽豐鄉台11線 22公里500.0公尺處,1,自用-小客車;營業用-曳引車;自用-小客車
108年08月30日 21時45分00秒,屏東縣林邊鄉鎮安村中山路與南二高平面道路口,1,自用-小客車;大型重型1(550C.C.以上)-機車
108年08月31日 07時01分00秒,新北市永和區福和橋往永和道路前0.0公尺,1,普通重型-機車
108年08月31日 12時22分00秒,南投縣水里鄉台16線14.7公里處集集往水里,2,大型重型1(550C.C.以上)-機車;自用-小客車;乘客-人
108年08月31日 12時56分00秒,彰化縣溪州鄉水尾村太平路316弄前0.0公尺,1,自用-大貨車;自用-小貨車(含客、貨兩用);自用-小客車;乘客-人
108年08月31日 15時41分00秒,臺北市北投區大度路2段 / 臺北市北投區承德路7段,1,自用-小客車;普通重型-機車;普通重型-機車;乘客-人;乘客-人
108年09月01日 05時08分00秒,新北市板橋區堤外機車專用道路 / 新北市板橋區堤外機車專用道路,1,普通重型-機車;行人-人
108年09月01日 07時57分00秒,臺中市西屯區福聯里西屯路三段173之25號前0.0公尺,1,普通重型-機車;普通重型-機車
108年09月01日 14時40分39秒,雲林縣斗南鎮延平北路南側 / 雲林縣斗南鎮義和三路東側,1,拼裝車-其他車;普通重型-機車
108年09月02日 00時02分00秒,臺中市西屯區福和里臺灣大道四段295號前0.0公尺,1,普通重型-機車
108年09月02日 08時53分00秒,臺中市龍井區龍泉里沙田路五段30巷前0.0公尺,1,自用-小客車;行人-人
108年09月02日 10時18分00秒,臺南市麻豆區國道1號 305公里600.0公尺處南側向外側,1,自用-小貨車(含客、貨兩用);乘客-人
108年09月02日 12時04分00秒,臺東縣成功鎮東15 1公里500.0公尺處北側向外側,1,普通重型-機車
108年09月02日 13時53分23秒,屏東縣潮州鎮介壽路口 / 屏東縣潮州鎮民治路口,1,自用-小貨車(含客、貨兩用);普通重型-機車
108年09月02日 16時56分00秒,新北市瑞芳區臺2線道路 / 新北市瑞芳區臺2線道路,1,自用-小客車;普通重型-機車;乘客-人;乘客-人
108年09月03日 04時10分00秒,新北市五股區四維路185巷前0.0公尺,1,自用-小貨車(含客、貨兩用);普通重型-機車
108年09月03日 06時22分00秒,臺中市大肚區頂街里華山路前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年09月03日 15時01分02秒,嘉義縣義竹鄉中平村163線27.1公里,1,普通重型-機車
108年09月03日 17時56分27秒,宜蘭縣宜蘭市慈安路前0.0公尺,1,普通重型-機車
108年09月03日 20時46分00秒,臺中市潭子區福仁里環中東路一段前0.0公尺,1,普通重型-機車;自用-大貨車
108年09月03日 21時30分29秒,苗栗縣後龍鎮後龍鎮南龍里營盤埔土地公往西200公尺處,1,普通重型-機車;乘客-人
108年09月04日 04時15分27秒,臺南市麻豆區國道1號 304公里600.0公尺處南側向外側,1,營業用-半聯結車;營業用-半聯結車;營業用-半聯結車;營業用-全聯結車
108年09月04日 09時53分00秒,高雄市鳳山區建國路1段北門353燈桿號前0.0公尺,1,營業用-大貨車;行人-人
108年09月04日 15時02分00秒,嘉義縣新港鄉潭大村嘉66線1.4公里處與嘉61線,1,普通重型-機車;普通重型-機車;乘客-人;乘客-人
108年09月04日 15時18分00秒,花蓮縣卓溪鄉卓溪33之1號,1,計程車-小客車;行人-人
108年09月04日 18時30分00秒,臺北市中正區林森南路地下道前0.0公尺,1,自用-小客車;普通重型-機車
108年09月04日 18時32分00秒,新北市新店區行人穿越道,1,自用-小客車;行人-人
108年09月04日 18時43分21秒,南投縣魚池鄉台21甲線 20公里300.0公尺處,1,普通重型-機車
108年09月05日 09時17分00秒,臺中市北屯區后庄里松竹路三段前0.0公尺,1,普通重型-機車;自用-小客車
108年09月05日 11時45分00秒,高雄市湖內區湖中路687巷21號前0.0公尺前,1,普通重型-機車
108年09月05日 14時39分00秒,臺中市沙鹿區斗抵里斗潭路195巷12號前0.0公尺,1,普通重型-機車
108年09月05日 20時10分02秒,臺南市永康區東橋里東橋七路(永康區路燈編號第1079號對面),1,普通重型-機車;腳踏自行車-慢車
108年09月05日 20時50分00秒,屏東縣長治鄉新民街57-3號前,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年09月06日 10時25分00秒,彰化縣二林鎮原斗里斗苑路2段 / 彰化縣二林鎮原斗里萬原路1段,1,普通重型-機車;自用-小客車
108年09月06日 14時34分00秒,花蓮縣花蓮市中華路平交道,1,自用-小客車;火車-其他車
108年09月06日 17時00分40秒,新竹縣竹東鎮中興路4段650號前0.0公尺附近,1,普通重型-機車;行人-人
108年09月06日 17時25分03秒,臺南市仁德區上崙里崑崙街附近 / 臺南市仁德區上崙里上崙一街口,1,普通重型-機車;自用-小客車
108年09月06日 17時35分00秒,臺中市新社區協成里華豐三街前0.0公尺,1,自用-小客車;普通輕型-機車
108年09月07日 07時45分00秒,臺北市大安區大安路1段 / 臺北市大安區復興南路1段,1,普通重型-機車;大型重型1(550C.C.以上)-機車;自用-大貨車
108年09月07日 11時30分00秒,臺中市大里區仁化里仁堤路前0.0公尺,1,電動自行車-慢車;普通重型-機車;自用-小貨車(含客、貨兩用)
108年09月07日 15時35分15秒,臺南市東區中華東路1段口 / 臺南市東區平實五路口,1,普通重型-機車;普通重型-機車
108年09月07日 17時06分14秒,南投縣名間鄉南雲路12-7號前0.0公尺附近,2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
108年09月07日 17時23分00秒,高雄市內門區台28省道24.5K號前0.0公尺,2,普通重型-機車;乘客-人
108年09月08日 02時44分00秒,臺中市西區藍興里建國北路三段75號前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年09月09日 08時00分00秒,臺中市霧峰區丁台里福新路321號前0.0公尺,1,自用-大貨車;普通重型-機車
108年09月09日 09時09分00秒,臺南市後壁區上茄苳里12-31號前台1線上,1,普通重型-機車;自用-小客車
108年09月09日 16時30分00秒,新竹縣竹北市光明九路與縣政八街,1,普通重型-機車;自用-小客車
108年09月09日 19時15分00秒,高雄市前鎮區中山四路前0.0公尺,1,普通重型-機車;計程車-小客車
108年09月09日 21時53分00秒,彰化縣芳苑鄉路上村上林路路上段 / 彰化縣芳苑鄉路上村上林路路上段,1,自用-小客車;腳踏自行車-慢車
108年09月09日 23時14分09秒,新竹縣湖口鄉台一線北上車道53K處附近路肩,1,自用-小客車;乘客-人;乘客-人
108年09月11日 07時50分13秒,南投縣草屯鎮南埔里中正路344-62號,1,自用-小貨車(含客、貨兩用);普通重型-機車
108年09月11日 11時02分00秒,彰化縣員林市大埔里三潭巷前0.0公尺,1,營業用-大貨車;普通重型-機車
108年09月11日 12時21分00秒,新北市新店區中興路 / 新北市新店區寶強路,1,營業用-小貨車(含客、貨兩用);行人-人
108年09月11日 15時46分00秒,新北市五股區疏洪一路前0.0公尺,1,自用-小貨車(含客、貨兩用);普通輕型-機車
108年09月11日 15時48分00秒,臺中市烏日區溪尾里溪岸路前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用)
