發生時間,發生地點,死亡人數,車種
109年11月23日 09時35分01秒,桃園市蘆竹區南竹路2段附近 / 桃園市蘆竹區中正北路,1,普通重型-機車;營業用-曳引車
109年11月23日 16時15分20秒,臺南市後壁區新東里編號營竹高幹52右7電杆前,1,普通輕型-機車;自用-小客車
109年11月23日 16時55分00秒,彰化縣芳苑鄉新寶村芳漢路新寶段前0.0公尺,1,普通重型-機車
109年11月23日 21時52分00秒,臺中市東勢區隆興里東蘭路前0.0公尺,1,普通重型-機車;乘客-人
109年11月24日 04時36分40秒,雲林縣斗南鎮國道1號 243公里200.0公尺處南側向外側,1,行人-人;營業用-半聯結車
109年11月24日 08時32分00秒,彰化縣埤頭鄉永豊村東西路541弄152號前0.0公尺,1,普通重型-機車;自用-小客車;乘客-人
109年11月24日 13時43分00秒,高雄市大寮區水源路 / 高雄市大寮區復興南路,1,普通重型-機車;自用-大貨車
109年11月24日 14時55分46秒,南投縣草屯鎮中山里草溪路747巷口,1,腳踏自行車-慢車;營業用-曳引車
109年11月25日 01時50分30秒,新竹縣寶山鄉國道3號 101公里南側向內側,1,自用-小客車;自用-小貨車(含客、貨兩用);營業用-全聯結車;乘客-人
109年11月25日 20時18分52秒,新竹市東區東門街圓環口前0.0公尺口,1,計程車-小客車;普通重型-機車;乘客-人;乘客-人;乘客-人
109年11月26日 00時19分00秒,基隆市信義區培德路 / 基隆市信義區培德路,1,普通重型-機車;普通重型-機車;自用-小客車;計程車-小客車;乘客-人
109年11月26日 11時22分00秒,臺中市北屯區東山里東山路2段前0.0公尺,1,自用-大貨車;普通重型-機車
109年11月26日 12時42分00秒,桃園市桃園區長安街口 / 桃園市桃園區大林路口,1,計程車-小客車;行人-人
109年11月26日 14時01分00秒,新北市三重區新北市三重區信義西街與文化北路,1,行人-人;自用-小客車
109年11月26日 18時31分00秒,屏東縣內埔鄉東寧村自強路與里東路口,1,普通重型-機車;腳踏自行車-慢車
109年11月26日 18時37分00秒,新北市土城區新北市土城區擺接堡路5.5處(往三峽),1,普通重型-機車
109年11月26日 21時30分00秒,臺中市龍井區龍津里中央路一段 / 臺中市龍井區龍津里中央路一段,1,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;自用-小客車
109年11月27日 14時04分02秒,屏東縣萬丹鄉厦南村河堤南路口 / 屏東縣萬丹鄉厦南村安和路口,1,普通重型-機車;自用-大貨車
109年11月27日 16時49分00秒,高雄市大社區大社路528-18號前0.0公尺,1,普通重型-機車
109年11月27日 17時41分00秒,臺中市后里區中和里和興路 / 臺中市后里區中和里和興路,1,普通重型-機車;腳踏自行車-慢車
109年11月27日 17時50分00秒,屏東縣枋寮鄉台1線 440公里500.0公尺處向機、慢車道,1,普通重型-機車;電動輔助自行車-慢車
109年11月27日 21時49分05秒,臺南市新市區永就里中山路口 / 臺南市新市區永就里光華街口,1,計程車-小客車;大型重型1(550C.C.以上)-機車;乘客-人
109年11月28日 03時29分15秒,新竹縣湖口鄉中正路1段99號前0.0公尺,1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
109年11月28日 08時02分00秒,臺南市麻豆區興農里新生南路西側 / 臺南市麻豆區興農里自由路北側,1,普通重型-機車;營業用-曳引車
109年11月28日 14時58分00秒,桃園市新屋區後湖里三民路一段台電41A號電桿旁,1,普通重型-機車;乘客-人
109年11月28日 15時06分00秒,臺中市潭子區聚興里旱溪東路四段666號前0.0公尺,1,營業用-小貨車(含客、貨兩用);普通重型-機車
109年11月28日 17時27分00秒,嘉義縣鹿草鄉下潭村下潭457號附近,1,自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車
109年11月29日 06時55分00秒,新竹縣竹北市光明一路與文喜街口,1,普通重型-機車;行人-人
109年11月29日 07時48分00秒,新北市蘆洲區新北市蘆洲區永樂街38巷45弄與環堤大道路,1,普通重型-機車;自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;計程車-小客車;普通重型-機車;普通重型-機車
109年11月29日 15時40分59秒,南投縣中寮鄉崁頂村中集路,1,農耕用車(或機械)-其他車
109年11月29日 17時14分00秒,新北市淡水區新北市淡水區北新路1段337號,1,自用-小客車;乘客-人;乘客-人
109年11月29日 18時38分00秒,屏東縣春日鄉圓山路3H75號電線桿前,1,普通重型-機車
109年11月30日 01時22分00秒,臺南市玉井區台3線 371公里500.0公尺處口向路肩,1,自用-小客車
109年11月30日 12時34分52秒,南投縣仁愛鄉奧萬大聯外道路1.5公里處,10,遊覽車-大客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
109年11月30日 14時11分00秒,彰化縣彰化市縣139線 20公里北側向內側,1,普通重型-機車
109年11月30日 15時58分00秒,臺北市松山區延壽街 / 臺北市松山區塔悠路,1,自用-小貨車(含客、貨兩用);行人-人
109年11月30日 17時30分00秒,屏東縣新園鄉臥龍路495-72號前,1,普通重型-機車;腳踏自行車-慢車
109年11月30日 22時03分00秒,雲林縣古坑鄉光華路光華橋上,1,自用-小客車;普通重型-機車
109年12月01日 07時01分00秒,新北市瑞芳區新北市瑞芳區臺2線道路78.9公里,1,普通重型-機車;營業用-曳引車;自用-小客車
109年12月01日 07時59分00秒,新北市三峽區新北市三峽區插角產業道路163號,1,自用-小客車
109年12月01日 09時40分05秒,宜蘭縣礁溪鄉林尾路05063號路燈旁,1,普通重型-機車;自用-大貨車
109年12月01日 15時18分14秒,屏東縣里港鄉過江路與忠孝路口,1,自用-小客車;普通重型-機車
109年12月01日 15時28分00秒,桃園市桃園區春日路18號前0.0公尺,1,普通重型-機車
109年12月01日 15時55分00秒,高雄市路竹區東安路36巷社東579路燈號前0.0公尺,1,自用-大貨車;行人-人
109年12月01日 22時20分00秒,臺中市豐原區西湳里三豐路二段 / 臺中市豐原區西湳里豐原大道七段,1,普通重型-機車;民營客運-大客車
109年12月01日 23時17分00秒,南投縣魚池鄉東池村東興巷24之7號旁,1,普通重型-機車;乘客-人
109年12月02日 05時52分00秒,新北市林口區新北市林區文化三路2段41巷與文化三路2段行人穿越道,1,自用-小客車;行人-人
109年12月02日 06時46分00秒,臺中市大雅區中清路3段186號前0.0公尺,1,普通重型-機車;腳踏自行車-慢車
109年12月02日 07時58分02秒,桃園市龍潭區神龍路口 / 桃園市龍潭區新龍路口,1,自用-小客車;行人-人
109年12月02日 09時10分44秒,嘉義縣溪口鄉美北村157線12.5公里旁水溝,1,電動輔助自行車-慢車
109年12月02日 09時13分43秒,嘉義縣大林鎮明華里忠孝路5號旁路口,1,自用-小客車;普通重型-機車
109年12月02日 10時18分00秒,屏東縣佳冬鄉台17線 266公里300.0公尺處口向外側,1,自用-小貨車(含客、貨兩用);大型重型1(550C.C.以上)-機車
109年12月02日 15時40分00秒,臺中市南屯區永定里永春東路 / 臺中市南屯區永定里益文三街,1,自用-小客車;大型重型2(250-550C.C.)-機車
109年12月02日 16時51分00秒,花蓮縣花蓮市花蓮縣政府前道路與無名路口,1,普通重型-機車;自用-小貨車(含客、貨兩用)
109年12月02日 20時05分00秒,桃園市中壢區中正路4段口 / 桃園市中壢區月眉路1段附近,1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車
109年12月03日 09時21分19秒,臺南市鹽水區橋南里新太路172-20號前0.0公尺,1,普通重型-機車
109年12月03日 09時39分00秒,臺南市安平區永華路2段口 / 臺南市安平區永華十一街口,1,普通重型-機車;自用-大貨車
109年12月03日 17時00分00秒,彰化縣福興鄉秀厝村秀安一街前0.0公尺,1,普通重型-機車
109年12月04日 00時40分19秒,苗栗縣竹南鎮臺61線與天祥街口,1,普通重型-機車;營業用-曳引車
109年12月04日 05時29分00秒,桃園市平鎮區新德街85號前0.0公尺,1,電動自行車-慢車;自用-小客車;自用-小客車
109年12月04日 06時10分56秒,苗栗縣後龍鎮苗8線與南北十一路口,1,腳踏自行車-慢車;普通重型-機車
109年12月04日 06時48分00秒,高雄市甲仙區台20省道61.5公里號前0.0公尺,1,租賃車-小客車;自用-小貨車(含客、貨兩用);乘客-人
109年12月04日 11時09分00秒,屏東縣長治鄉南二高平面道路與復華街口前,1,自用-小客車;普通重型-機車
109年12月04日 15時17分00秒,屏東縣瑪家鄉屏東縣瑪家鄉三和村美園社區1之4號附近(屏37線),1,自用-小客車
109年12月04日 18時25分00秒,高雄市橋頭區甲圍路 / 高雄市橋頭區新莊路保金巷段,1,普通重型-機車;普通重型-機車
109年12月05日 06時10分44秒,新竹縣芎林鄉文衡路152號,1,普通重型-機車
109年12月05日 10時13分59秒,苗栗縣公館鄉館南村254-5號前,1,普通重型-機車;普通重型-機車
109年12月05日 11時31分00秒,花蓮縣秀林鄉台8線 162公里800.0公尺處東側,1,大型重型2(250-550C.C.)-機車
109年12月05日 16時01分00秒,臺中市太平區17529電線桿處(近赤崁頂),1,普通重型-機車
109年12月05日 17時52分00秒,臺南市永康區中央路口 / 臺南市永康區中正南路口,1,自用-小貨車(含客、貨兩用);普通重型-機車
109年12月05日 22時50分00秒,高雄市鼓山區昌盛路 / 高雄市鼓山區華榮路,1,普通重型-機車;自用-小客車;自用-小客車;乘客-人
109年12月05日 23時09分00秒,桃園市蘆竹區南竹路3段36號前0.0公尺,1,自用-小客車
109年12月06日 05時42分00秒,桃園市桃園區大興路口 / 桃園市桃園區大德一街附近,1,租賃車-小客車;行人-人
109年12月06日 06時48分30秒,桃園市平鎮區復旦路二段252巷口旁,1,普通重型-機車
109年12月06日 08時32分00秒,高雄市大樹區竹寮路15-22號前0.0公尺前,1,自用-小貨車(含客、貨兩用);普通重型-機車
109年12月06日 09時36分00秒,臺中市龍井區龍泉里中華路2段280巷3弄96號前0.0公尺,2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
109年12月07日 00時32分00秒,屏東縣長治鄉繁華路171號前0.0公尺,1,普通重型-機車
109年12月07日 00時44分00秒,高雄市大寮區河堤路3段606號前0.0公尺,1,普通重型-機車
109年12月07日 07時39分08秒,桃園市桃園區春日路1631號前0.0公尺,1,普通重型-機車
109年12月07日 14時00分00秒,雲林縣土庫鎮大荖里土庫110南20電桿前,1,自用-小貨車(含客、貨兩用);普通重型-機車
109年12月08日 09時06分00秒,宜蘭縣五結鄉五結中路2段738號前0.0公尺附近,1,普通重型-機車;自用-小貨車(含客、貨兩用)
109年12月08日 09時26分00秒,新北市三峽區新北市三峽區白雞路與福利橋,1,自用-小貨車(含客、貨兩用);行人-人
109年12月08日 09時55分00秒,桃園市平鎮區民族路口 / 桃園市平鎮區廣成街口,1,營業用-曳引車;電動自行車-慢車
109年12月08日 22時05分00秒,臺中市豐原區豐勢路二段 / 臺中市豐原區豐勢路二段,1,普通重型-機車;普通重型-機車
109年12月09日 02時50分00秒,雲林縣莿桐鄉台一丁線道路北側 / 雲林縣莿桐鄉莿桐南路西側,1,自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人
109年12月09日 07時44分00秒,臺中市大里區夏田里環河路一段前0.0公尺,1,自用-小貨車(含客、貨兩用);普通重型-機車
109年12月09日 10時27分00秒,雲林縣大埤鄉延平路三段與南生路路口,1,自用-曳引車;普通重型-機車
109年12月09日 12時40分00秒,高雄市旗山區旗南三路262-1號前0.0公尺前,1,農耕用車(或機械)-其他車;自用-小客車
109年12月09日 14時10分33秒,南投縣集集鎮台16線 12公里500.0公尺處西側向外側,1,大型重型1(550C.C.以上)-機車;大型重型1(550C.C.以上)-機車;大型重型1(550C.C.以上)-機車;自用-小貨車(含客、貨兩用)
109年12月09日 17時56分10秒,屏東縣里港鄉土庫路與南興路口旁,1,營業用-曳引車;普通重型-機車
109年12月10日 18時14分00秒,臺中市大雅區三和里雅潭路四段89號前0.0公尺,1,腳踏自行車-慢車;腳踏自行車-慢車;普通重型-機車;遊覽車-大客車;自用-小客車
109年12月10日 18時26分00秒,臺中市北屯區大坑里東山路二段 / 臺中市北屯區大坑里東山路二段,1,自用-小客車;行人-人
109年12月11日 06時11分00秒,臺北市士林區忠誠路2段 / 臺北市士林區忠誠路2段,1,自用-小客車;行人-人
109年12月11日 09時13分00秒,桃園市觀音區信義路102號前0.0公尺,1,行人-人;自用-小貨車(含客、貨兩用)
109年12月11日 11時20分00秒,高雄市鳥松區美山路 / 高雄市鳥松區美山路,1,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;乘客-人
109年12月11日 12時48分00秒,臺中市西屯區龍潭里臺灣大道4段5巷前0.0公尺,1,普通重型-機車;普通重型-機車
109年12月11日 12時51分00秒,臺南市下營區紅甲里中庄子46-9號前0.0公尺,1,自用-小貨車(含客、貨兩用);普通重型-機車
109年12月11日 14時00分00秒,高雄市楠梓區德民路923號前0.0公尺前,1,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
109年12月12日 06時09分00秒,臺中市龍井區向上路6段前0.0公尺,1,普通重型-機車;普通輕型-機車
109年12月13日 03時15分00秒,臺中市南區西川里忠明南路482號前0.0公尺,1,普通重型-機車;乘客-人
109年12月13日 08時32分00秒,彰化縣竹塘鄉竹元村竹鹿路2-2號前0.0公尺前,1,普通重型-機車
109年12月13日 09時49分00秒,臺北市南港區環東大道207號前0.0公尺,1,大型重型1(550C.C.以上)-機車
109年12月13日 13時43分00秒,宜蘭縣頭城鎮北宜公路60.5K,1,大型重型1(550C.C.以上)-機車;自用-小客車
109年12月13日 14時45分00秒,屏東縣萬丹鄉社上村真武路52號前0.0公尺,1,普通重型-機車;普通重型-機車
109年12月13日 16時02分00秒,桃園市蘆竹區草仔崎路440巷69號前0.0公尺附近,1,普通重型-機車
109年12月13日 16時33分17秒,臺南市龍崎區市道182線28.3K處附近(東向),1,大型重型1(550C.C.以上)-機車
109年12月13日 17時05分00秒,臺南市鹽水區歡雅里省道臺19線口 / 臺南市鹽水區歡雅里區道南73-1線口,1,普通重型-機車;自用-大貨車
