發生時間,發生地點,死亡人數,車種
110年08月25日 22時18分00秒,臺東縣卑南鄉忠孝路與口 / 臺東縣卑南鄉忠孝路口,1,普通重型-機車;自用-小客車
110年08月26日 05時48分47秒,嘉義縣大林鎮義和里嘉98線與嘉99線路口,1,普通重型-機車;自用-小客車
110年08月26日 07時37分00秒,新北市坪林區新北市坪林區北宜公路33.8公里處,1,大型重型2(250-550C.C.)-機車;自用-大貨車;自用-大貨車
110年08月26日 09時38分00秒,花蓮縣吉安鄉知卡宣大道2段口 / 花蓮縣吉安鄉光華二街口,1,自用-小客車
110年08月26日 12時28分00秒,新北市坪林區新北市坪林區北宜公路54.1公里處,1,普通重型-機車
110年08月26日 22時35分00秒,臺中市西屯區廣福里廣福路341號前0.0公尺,1,自用-小客車;行人-人
110年08月26日 23時13分00秒,臺北市中山區南京東路1段 / 臺北市中山區林森北路,1,計程車-小客車;普通重型-機車
110年08月27日 03時07分00秒,臺南市中西區康樂街和樂廣場內,1,自用-小客車
110年08月27日 09時15分00秒,雲林縣水林鄉水北村顏厝寮產業道路(水林77號電桿旁),2,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人
110年08月27日 09時30分15秒,新竹縣關西鎮國道3號 83公里南側向外側,1,營業用-半聯結車;自用-小貨車(含客、貨兩用)
110年08月27日 14時04分00秒,雲林縣土庫鎮石廟里雲158甲公路與雲97公路口,1,自用-小客車;普通重型-機車
110年08月27日 16時54分00秒,雲林縣虎尾鎮建國里158、建國二村附近,1,行人-人;自用-小貨車(含客、貨兩用)
110年08月28日 15時19分00秒,臺中市北區五常里柳川東路四段 / 臺中市北區五常里五義街,1,普通輕型-機車;自用-小客車
110年08月28日 18時09分00秒,嘉義縣太保市安仁里太保五路與168線路口,1,自用-小客車;自用-小客車
110年08月29日 02時15分00秒,屏東縣新園鄉南興路附近 / 屏東縣新園鄉南進路附近,1,普通重型-機車
110年08月29日 02時41分00秒,新北市新莊區新北市新莊區中正路84號地藏庵前,1,普通重型-機車
110年08月29日 04時06分00秒,桃園市蘆竹區油管路一段(電桿75A90號旁),1,普通重型-機車;乘客-人
110年08月29日 19時24分00秒,屏東縣恆春鎮草潭路217-1號前0.0公尺,1,普通重型-機車
110年08月30日 07時40分53秒,新竹縣橫山鄉中豐路一段竹東大橋北端,1,普通重型-機車;自用-小客車
110年08月30日 14時26分00秒,彰化縣埔心鄉瓦南村中山路 / 彰化縣埔心鄉瓦南村柳橋東路,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年08月30日 16時07分00秒,雲林縣麥寮鄉興華村興華產業道路,1,普通重型-機車
110年08月30日 19時42分59秒,花蓮縣秀林鄉台9丙線 15公里200.0公尺處北側向機、慢車道,1,普通重型-機車;自用-小客車
110年08月31日 09時43分00秒,新北市新莊區新北市新莊區臺65線道路3K處,1,自用-小貨車(含客、貨兩用);自用-大貨車
110年09月01日 04時59分00秒,桃園市大園區三民路一段口 / 桃園市大園區航翔路口,1,普通重型-機車;營業用-大貨車
110年09月01日 06時12分00秒,臺中市東區樂成里旱溪西路一段300號前0.0公尺,1,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人;乘客-人
110年09月01日 14時40分00秒,雲林縣古坑鄉國道3號 274公里北側向路肩,1,自用-小客車;乘客-人
110年09月01日 17時22分00秒,臺中市潭子區福仁里旱溪西路四段前0.0公尺,1,普通重型-機車
110年09月01日 22時26分00秒,嘉義縣溪口鄉游東村縣道157線8.5公里處南向車道,1,自用-小客車
110年09月02日 08時36分00秒,高雄市橋頭區成功南路 / 高雄市橋頭區經武路,1,自用-小客車;普通重型-機車
110年09月02日 11時25分00秒,苗栗縣三灣鄉台3線 97公里300.0公尺處北側向內側,1,普通重型-機車;自用-小客車;乘客-人
110年09月02日 11時37分00秒,新北市板橋區新北市板橋區溪城路與金門街369巷口,1,普通重型-機車
110年09月02日 12時10分00秒,嘉義縣太保市新埤里產業道路 (電桿太保201分37附近),1,自用-大貨車;自用-小貨車(含客、貨兩用);乘客-人
110年09月02日 19時19分00秒,新竹市東區西大路138號,1,自用-小客車;行人-人
110年09月02日 19時32分00秒,高雄市鳳山區博愛路375號前0.0公尺,1,普通重型-機車;普通重型-機車
110年09月03日 08時35分00秒,雲林縣二崙鄉油車村臺19線南向39.8K路燈230974號旁路口,1,普通重型-機車;營業用-曳引車
110年09月03日 16時26分00秒,新竹縣新埔鎮竹20 3公里200.0公尺處附近向路肩,1,自用-小客車
110年09月03日 19時41分00秒,新北市淡水區新北市淡水區關渡橋道路430546燈桿,1,普通重型-機車;自用-小客車;乘客-人
110年09月04日 07時50分00秒,桃園市桃園區民生路666之20號前0.0公尺,1,腳踏自行車-慢車
110年09月04日 15時28分35秒,宜蘭縣大同鄉台七甲線29.9k處,1,普通重型-機車;乘客-人
110年09月04日 15時59分00秒,彰化縣田尾鄉溪頂村三溪路1段 / 彰化縣田尾鄉溪頂村塗墩巷,1,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人
110年09月04日 16時35分00秒,臺北市中山區長安東路2段 / 臺北市中山區吉林路,1,自用-大貨車;行人-人
110年09月04日 17時37分15秒,桃園市大園區五權里中正東路三段口 / 桃園市大園區青昇路一段口,1,自用-小客車;普通重型-機車
110年09月04日 21時20分47秒,宜蘭縣蘇澳鎮台2戊線 12公里500.0公尺處附近向外側,1,計程車-小客車;腳踏自行車-慢車
110年09月04日 23時12分00秒,臺中市沙鹿區三鹿里向上路六段 / 臺中市沙鹿區三鹿里自立路,1,自用-小客車;普通重型-機車;乘客-人
110年09月05日 01時53分00秒,臺中市南屯區中和里台74線前0.0公尺,1,自用-小客車
110年09月05日 04時55分00秒,基隆市仁愛區港西街4號前0.0公尺,1,行人-人;自用-小客車
110年09月05日 08時20分00秒,高雄市鳳山區經武路 / 高雄市鳳山區鳳仁路,1,普通重型-機車;普通重型-機車
110年09月05日 13時32分00秒,新北市汐止區新北市汐止區新台五路1段燈桿526515號處,1,普通重型-機車;乘客-人
110年09月05日 21時37分28秒,桃園市中壢區領航北路1段口 / 桃園市中壢區洽溪路,1,自用-小客車;普通重型-機車
110年09月05日 22時13分00秒,高雄市大樹區九大路 / 高雄市大樹區九大路,1,普通重型-機車;行人-人;自用-小客車
110年09月06日 05時29分00秒,臺中市東勢區埤頭里東蘭路前0.0公尺,1,普通重型-機車
110年09月06日 07時14分00秒,桃園市楊梅區富豐里富豐二路236號前0.0公尺,1,自用-小客車;普通重型-機車
110年09月06日 08時32分00秒,高雄市杉林區清水路56-1號前0.0公尺前,1,普通重型-機車;營業用-曳引車
110年09月06日 10時39分00秒,高雄市林園區西溪路 / 高雄市林園區中港路,1,普通重型-機車
110年09月06日 16時51分00秒,高雄市橋頭區典昌路 / 高雄市橋頭區河北路,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年09月06日 18時52分00秒,彰化縣二水鄉裕民村民生路7-9號前0.0公尺,1,行人-人;普通重型-機車
110年09月06日 20時41分55秒,臺南市歸仁區南興里省道臺39線口 / 臺南市歸仁區南興里中山路3段口,1,租賃車-小客車;普通重型-機車;乘客-人
110年09月07日 14時02分00秒,新竹縣新豐鄉福興村8鄰76號(附近),1,普通重型-機車
110年09月07日 23時59分00秒,桃園市大溪區國道3號 61公里500.0公尺處北側向內側,1,自用-小客車;自用-大貨車;自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用)
110年09月08日 07時47分00秒,彰化縣溪州鄉張厝村溪埔巷前0.0公尺,1,普通重型-機車
110年09月08日 09時43分00秒,屏東縣枋山鄉台1線449.1K南下,1,自用-小客車;大型重型2(250-550C.C.)-機車
110年09月08日 10時35分07秒,臺南市南區長南街口 / 臺南市南區健康路2段,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年09月08日 10時47分00秒,桃園市桃園區建新街口 / 桃園市桃園區保羅街口,1,自用-小貨車(含客、貨兩用);行人-人;行人-人
110年09月08日 10時52分00秒,高雄市岡山區嘉興路206號前0.0公尺前,1,行人-人;營業用-大貨車;自用-小客車
110年09月08日 11時29分00秒,高雄市楠梓區高楠公路 / 高雄市楠梓區高楠公路,1,普通重型-機車
110年09月08日 13時00分21秒,臺東縣卑南鄉台11線 150公里向路肩,1,自用-小貨車(含客、貨兩用);乘客-人
110年09月08日 15時45分00秒,臺東縣太麻里鄉台9線 386公里600.0公尺處口,1,自用-小客車;自用-小客車
110年09月08日 23時15分51秒,苗栗縣西湖鄉五湖村183號前,1,自用-小客車;行人-人;乘客-人;乘客-人
110年09月09日 09時18分00秒,新北市三峽區新北市三峽區中正路3段192723號燈桿處,1,普通重型-機車
110年09月09日 19時10分00秒,彰化縣埔心鄉東門村中正路1段 / 彰化縣埔心鄉東門村忠義南路,1,自用-小客車;行人-人
110年09月10日 06時20分00秒,苗栗縣苑裡鎮山腳里苗43線與德行路往南50公尺處,1,自用-小客車;乘客-人
110年09月10日 06時55分00秒,高雄市苓雅區中正二路 / 高雄市苓雅區和平一路,1,普通輕型-機車;自用-小客車
110年09月10日 11時46分18秒,南投縣集集鎮頭埤巷3-1號,1,普通重型-機車
110年09月10日 12時37分23秒,新竹縣新豐鄉青埔村竹2-1鄉道電桿(綠野高幹55B0113BF46),1,自用-小客車
110年09月10日 14時49分00秒,雲林縣麥寮鄉麥豐村台17線與雲8線,1,自用-小客車;普通重型-機車
110年09月10日 15時47分00秒,臺中市沙鹿區清泉里中清路五段351號前0.0公尺,1,普通重型-機車;腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
110年09月10日 17時28分00秒,臺南市永康區國光五街口 / 臺南市永康區崑山街口,1,自用-小客車;普通重型-機車;普通重型-機車
110年09月10日 17時36分00秒,雲林縣東勢鄉安南村153線南下4公里處路口,1,普通重型-機車;自用-大貨車
110年09月11日 04時38分00秒,新北市三峽區復興路 / 新北市三峽區民生街,1,自用-小客車;行人-人
110年09月11日 06時24分00秒,南投縣名間鄉名松路二段附近 / 南投縣名間鄉埔中路附近,1,自用-小貨車(含客、貨兩用)
110年09月11日 06時59分00秒,桃園市桃園區永安路口 / 桃園市桃園區永安路口,1,電動自行車-慢車;營業用-半聯結車
110年09月11日 07時35分00秒,彰化縣彰化市桃源里環山路前0.0公尺,1,自用-小客車;腳踏自行車-慢車
110年09月11日 11時59分00秒,屏東縣萬巒鄉富興路公墓前,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年09月11日 23時30分00秒,高雄市苓雅區四維二路 / 高雄市苓雅區和平一路,1,普通重型-機車;行人-人
110年09月12日 13時46分00秒,嘉義縣東石鄉三家村166線1.5公里,1,自用-小客車;乘客-人
110年09月12日 18時53分07秒,南投縣南投市工業路17號,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年09月12日 19時33分00秒,臺南市安定區安定區安定里堤防道路路段(仙子廟附近，路燈編號402346),1,普通重型-機車
110年09月12日 20時44分00秒,臺中市中區公園里自由路二段 / 臺中市中區公園里光復路,1,民營公車-大客車;行人-人;計程車-小客車
110年09月13日 10時31分00秒,臺中市大安區福興里興安路142號前0.0公尺,1,自用-小貨車(含客、貨兩用)
110年09月13日 10時54分04秒,雲林縣二崙鄉崙東村裕民路22巷(二崙165電桿處路口),1,自用-小貨車(含客、貨兩用);普通重型-機車
110年09月13日 18時35分39秒,嘉義縣民雄鄉興中村江厝店1之12號前,1,普通重型-機車;行人-人
110年09月14日 11時27分27秒,桃園市楊梅區中山南路口 / 桃園市楊梅區中山南路,1,自用-小客車;自用-小客車;乘客-人;乘客-人
110年09月14日 15時22分13秒,南投縣南投市投139乙線往賞鷹步道180公尺處,1,腳踏自行車-慢車
110年09月14日 15時38分00秒,屏東縣枋山鄉台1線 455公里100.0公尺處北側,1,普通重型-機車;自用-小客車
110年09月14日 16時57分00秒,苗栗縣銅鑼鄉新興路、銅鑼交流道東引道口,2,營業用-大貨車;普通重型-機車;其他人-人
110年09月15日 07時01分00秒,彰化縣彰化市五權里金馬路3段 / 彰化縣彰化市五權里彰和路1段,1,普通重型-機車;自用-小客車
110年09月15日 09時45分00秒,臺南市西港區港東里八份1之8號北側(八份高幹15電桿),1,自用-小客車
110年09月15日 13時06分00秒,臺南市善化區坐駕里中正路66巷與坐駕里里內道路路口(路燈編號423256附近),1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年09月15日 19時30分00秒,雲林縣臺西鄉海口村台17線海口橋(路燈035959),1,自用-小客車;普通重型-機車
110年09月16日 07時06分23秒,嘉義縣布袋鎮中安里台17線124.8公里處往北,1,普通重型-機車
110年09月16日 09時50分00秒,臺北市中正區羅斯福路1段41號前0.0公尺,1,電動輔助自行車-慢車
110年09月16日 11時55分00秒,臺中市新社區福興里豐埔公路前0.0公尺,1,普通輕型-機車;大型重型1(550C.C.以上)-機車
110年09月17日 00時35分00秒,桃園市觀音區台66線 300.0公尺處東側向外側,2,自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-小客車;行人-人;乘客-人
110年09月17日 07時25分00秒,臺北市中山區中山橋前0.0公尺,1,普通重型-機車;腳踏自行車-慢車
110年09月18日 08時11分42秒,苗栗縣三灣鄉台三線南下103公里處,1,大型重型1(550C.C.以上)-機車
110年09月18日 09時45分00秒,高雄市旗山區延平二路 / 高雄市旗山區東圳巷,1,行人-人;自用-小貨車(含客、貨兩用)
110年09月18日 11時20分00秒,高雄市美濃區吉山 / 高雄市美濃區吉山,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年09月18日 16時49分00秒,屏東縣里港鄉舊鐵道路和產業道路,1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
110年09月18日 17時33分00秒,嘉義縣東石鄉塭港村塭港24之22號前路口,1,自用-小客車;行人-人
110年09月19日 09時03分06秒,屏東縣萬丹鄉磚寮村大昌路952號前0.0公尺,1,普通重型-機車
110年09月19日 10時33分00秒,臺南市柳營區太康里義士路三段(052路燈),1,自用-小客車;乘客-人;乘客-人;乘客-人
110年09月19日 11時19分00秒,嘉義縣六腳鄉雙涵村157線26.9公里路口,1,普通輕型-機車;自用-小客車
110年09月19日 16時14分00秒,宜蘭縣五結鄉大吉五路58號前0.0公尺,1,普通重型-機車
