發生時間,發生地點,死亡人數,車種
107年6月1日 11時45分16秒,苗栗縣後龍鎮海寶里台61線北上慢車道95.4公里附近,1,普通重型-機車
107年6月11日 時45分1秒,嘉義縣鹿草鄉國道1號 275公里南側向內側,1,自用-小客車自用-小貨車(含客、貨兩用)乘客-人
107年6月11日 7時51分秒,臺中市烏日區國道3號 26公里2.公尺處北側向外側,1,自用-小貨車(含客、貨兩用)自用-大貨車自用-小客車計程車-小客車自用-小客車
107年6月11日 14時分3秒,臺南市白河區河東里糞萁湖122-35號,1,自用-小貨車(含客、貨兩用)普通重型-機車自用-小貨車(含客、貨兩用)
107年6月11日 21時4分秒,臺中市新社區中興里興中街前.公尺,1,自用-小客車行人-人其他人-人
107年6月11日 22時11分59秒,南投縣草屯鎮國道3號 222公里5.公尺處北側向中內,1,行人-人自用-小客車乘客-人
107年6月12日 7時5分秒,桃園市大園區國際路一段與圳頭里1、2、3鄰路口,1,營業用-大貨車普通重型-機車
107年6月12日 8時45分58秒,臺南市安定區嘉同里市178線,1,普通重型-機車自用-小客車
107年6月13日 17時37分秒,臺中市大肚區福山里王福街116號前.公尺,1,普通輕型-機車
107年6月14日 1時55分秒,臺南市楠西區台3線 367公里7.公尺處北側向內側,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年6月14日 11時25分秒,宜蘭縣宜蘭市民族路232號前.公尺西側,1,自用-小客車普通重型-機車普通重型-機車
107年6月14日 11時25分秒,桃園市大園區桃園國際機場航勤北路與華儲出口倉前路口,1,租賃車-小客車營業用-小貨車(含客、貨兩用)普通重型-機車
107年6月14日 16時24分秒,屏東縣屏東市和興里忠孝路敬軍路口,1,普通重型-機車租賃車-小客車
107年6月14日 19時26分秒,新北市樹林區日新街118號前.公尺,1,腳踏自行車-慢車普通重型-機車自用-小客車
107年6月14日 22時2分秒,臺北市大同區環河北路2段 / 臺北市大同區酒泉街,1,自用-小客車自用-小客車大型重型2(25-55C.C.)-機車
107年6月15日 3時3分秒,臺南市新市區大營里台1線北向,1,自用-小客車
107年6月15日 4時45分28秒,南投縣南投市嶺興路2號前.公尺東側,2,自用-小客車農耕用車(或機械)-其他車乘客-人
107年6月15日 12時6分1秒,桃園市八德區介壽路1段東側 / 桃園市八德區大明街,1,營業用-曳引車普通輕型-機車
107年6月15日 14時33分29秒,嘉義縣新港鄉大潭村大潭74-1號路口,1,自用-大貨車普通重型-機車
107年6月15日 2時13分2秒,新竹縣竹東鎮仁愛里北興路2段276號前.公尺附近,1,普通重型-機車
107年6月15日 22時36分11秒,桃園市龜山區國道1號 41公里2.公尺處北側向中外,1,行人-人自用-小客車營業用-大貨車
107年6月16日 1時28分秒,臺東縣東河鄉台11線 132公里5.公尺處北側向外側,1,自用-小客車乘客-人乘客-人
107年6月16日 16時37分秒,高雄市前鎮區過港隧道旗津往前鎮方向汽車道9處,1,營業用-曳引車大型重型2(25-55C.C.)-機車大型重型2(25-55C.C.)-機車
107年6月17日 8時29分11秒,臺南市南區濱南路口 / 臺南市南區喜樹路西側,1,普通重型-機車自用-小客車
107年6月18日 1時15分27秒,嘉義縣太保市麻寮里產業道路往南埤路方向旁水溝,1,普通重型-機車
107年6月18日 14時13分秒,臺北市中正區中華路2段 / 臺北市中正區和平西路2段,1,民營公車-大客車行人-人
107年6月18日 15時14分秒,彰化縣線西鄉台61線 169公里8.公尺處北側向內側,1,營業用-半聯結車
107年6月18日 16時19分34秒,臺東縣鹿野鄉台9線 341公里1.公尺處東側向外側,1,自用-小貨車(含客、貨兩用)自用-大貨車乘客-人
107年6月19日 7時34分秒,新北市八里區中華路2段145號前.公尺,1,普通重型-機車營業用-曳引車
107年6月19日 2時43分秒,臺南市北區長榮路5段378巷口,1,普通重型-機車行人-人自用-小客車
107年6月2日 1時1分秒,基隆市暖暖區暖碇路15巷64號前.公尺,1,普通重型-機車乘客-人
107年6月2日 4時49分秒,高雄市旗山區旗屏路東昌194燈號前.公尺,1,普通重型-機車自用-小客車
107年6月2日 7時8分57秒,雲林縣西螺鎮興農西路西螺國中(興農22號電桿),1,腳踏自行車-慢車普通重型-機車遊覽車-大客車
107年6月2日 16時42分秒,臺中市大安區福興里興安路52號前.公尺,1,普通重型-機車乘客-人
107年6月21日 2時22分秒,彰化縣芳苑鄉王功村芳漢路王功段前.公尺,4,自用-小客車乘客-人乘客-人乘客-人
107年6月21日 9時分秒,新北市新店區明德路 / 新北市新店區建國路,1,自用-小客車行人-人
107年6月21日 9時33分秒,新竹縣新豐鄉後湖村1埔頂266號旁,1,自用-小客車
107年6月21日 1時8分秒,臺中市北屯區仁美里台74線快速公路前.公尺,1,營業用-大貨車自用-小貨車(含客、貨兩用)
107年6月21日 14時29分秒,臺南市新營區國道1號 288公里6.公尺處北側向交流道,1,其他人-人自用-小貨車(含客、貨兩用)
107年6月21日 21時33分3秒,屏東縣滿州鄉屏2線23.5公里,1,普通重型-機車
107年6月22日 5時15分秒,臺南市玉井區玉田里中正路西側 / 臺南市玉井區玉田里大成路南側,1,普通重型-機車普通重型-機車
107年6月22日 1時52分秒,彰化縣和美鎮源埤里太平路 / 彰化縣和美鎮源埤里大佃路,1,自用-小客車普通重型-機車
107年6月22日 13時1分9秒,屏東縣里港鄉國道1號 24公里5.公尺處東側向內側,1,計程車-小客車
107年6月22日 15時33分秒,高雄市橋頭區村成功南路 / 高雄市橋頭區南溝路,1,行人-人營業用-曳引車
107年6月23日 11時12分秒,雲林縣土庫鎮新庄里港新7電桿旁,1,普通重型-機車計程車-小客車
107年6月23日 2時29分秒,高雄市大寮區華中路華中25燈號前.公尺前,1,自用-小客車腳踏自行車-慢車
107年6月25日 3時59分秒,高雄市新興區村中山一路 / 高雄市新興區青年一路,1,自用-小客車普通重型-機車
107年6月25日 8時3分秒,嘉義縣中埔鄉同仁村台3線292.2里路肩處,1,自用-小貨車(含客、貨兩用)行人-人
107年6月25日 13時5分秒,臺北市大同區台北橋前.公尺,1,普通重型-機車
107年6月25日 21時29分秒,臺東縣東河鄉尚德村七塊厝產業道路2號前.公尺東側,1,自用-小貨車(含客、貨兩用)乘客-人
107年6月26日 4時5分秒,臺北市大同區民族西路 / 臺北市大同區民族西路,1,普通重型-機車行人-人
107年6月26日 1時15分秒,臺東縣卑南鄉台11線 154公里8.公尺處南側向機、慢車道,1,腳踏自行車-慢車自用-小客車
107年6月26日 1時28分18秒,臺中市沙鹿區西勢里中航路1段168號,1,民營客運-大客車行人-人
107年6月26日 1時57分秒,臺南市北區公園路764號東側,1,普通重型-機車營業用-大貨車
107年6月26日 12時47分秒,彰化縣田中鎮東源里山腳路3段234弄前.公尺前,1,自用-小貨車(含客、貨兩用)腳踏自行車-慢車
107年6月26日 18時44分秒,屏東縣內埔鄉富田村富豐路38號前附近北向車道,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年6月26日 19時52分秒,彰化縣溪湖鎮大突里二溪路大突弄52之11號前.公尺,1,普通重型-機車自用-小客車
107年6月27日 7時1分秒,新竹縣新埔鎮文山路亞東段352號前,1,行人-人自用-小客車
107年6月27日 8時9分秒,新竹縣竹北市水防道路與溝貝街199巷口,1,普通重型-機車
107年6月27日 13時47分秒,臺南市安定區中沙里,1,自用-小客車乘客-人
107年6月27日 14時44分秒,新竹市北區榮濱路東側 / 新竹市北區尚濱路,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年6月27日 16時28分秒,嘉義縣番路鄉觸口村台18線31.5公里處,1,拼裝車-其他車自用-小客車自用-大貨車
107年6月28日 16時3分秒,彰化縣福興鄉頂粘村頂粘街 / 彰化縣福興鄉頂粘村頂粘街,1,普通重型-機車自用-大貨車
107年6月28日 17時12分秒,新竹市東區公道五路建美路,1,行人-人自用-小客車
107年6月28日 17時18分秒,苗栗縣公館鄉大坑村信東街竹安橋(東西向)與產業道路(南北),1,自用-小客車普通重型-機車
107年6月28日 17時55分秒,嘉義縣番路鄉縣159甲線 15公里5.公尺處東側向內側,1,自用-小貨車(含客、貨兩用)行人-人
107年6月28日 21時2分秒,雲林縣二崙鄉崙東村中山路1段12號,2,普通重型-機車普通重型-機車自用-小客車
107年6月28日 23時45分秒,新北市新店區新烏路1段前.公尺,1,普通重型-機車
107年6月29日 4時44分45秒,臺南市關廟區埤頭里關新路1段746號前.公尺,1,普通重型-機車乘客-人
107年6月29日 8時32分秒,高雄市鳳山區村建國路1段 / 高雄市鳳山區經武路,1,自用-大貨車普通重型-機車
107年6月29日 8時5分34秒,高雄市田寮區國道3號 382公里7.公尺處南側向交流道,1,自用-小貨車(含客、貨兩用)
107年6月29日 8時58分秒,南投縣草屯鎮雙冬里中正路25之6號對面,1,普通重型-機車
107年6月29日 13時4分秒,新北市三重區中興橋機車道路前.公尺,1,普通重型-機車
107年6月29日 15時13分秒,臺南市安南區安中路1段北側 / 臺南市安南區安中路1段口,1,腳踏自行車-慢車普通重型-機車
107年6月29日 15時55分秒,彰化縣北斗鎮大新里民生路 / 彰化縣北斗鎮大新里民生路,1,普通重型-機車自用-小客車乘客-人
107年6月29日 17時分秒,臺中市大雅區雅楓里民生路三段295號前.公尺,1,營業用-曳引車腳踏自行車-慢車
107年6月29日 17時45分秒,臺東縣臺東市臨海路3段南側 / 臺東縣臺東市重慶路,1,普通重型-機車
107年6月3日 6時46分秒,彰化縣芳苑鄉草湖村仁愛路 / 彰化縣芳苑鄉草湖村芳東路,1,普通重型-機車自用-小客車
107年6月3日 7時3分秒,桃園市大溪區復興路1段189號前.公尺,1,普通重型-機車自用-小貨車(含客、貨兩用)自用-小客車
107年6月3日 21時37分16秒,南投縣埔里鎮隆生路83-9號,1,普通重型-機車自用-小貨車(含客、貨兩用)乘客-人
107年6月3日 23時8分秒,雲林縣莿桐鄉和平路口 / 雲林縣莿桐鄉外環道路口,1,自用-小客車普通輕型-機車
107年6月3日 23時15分秒,花蓮縣玉里鎮縣193線 17公里7.公尺處南側,1,普通重型-機車
107年7月1日 1時4分42秒,桃園市楊梅區四維里永美路口 / 桃園市楊梅區四維里四維二路口,1,警備車-特種車自用-小客車乘客-人
107年7月1日 13時33分52秒,宜蘭縣宜蘭市進士路南側 / 宜蘭縣宜蘭市進士路,1,自用-小客車普通重型-機車
107年7月1日 17時2分秒,新北市土城區石門路58號前.公尺,1,普通重型-機車乘客-人
107年7月1日 17時3分秒,新北市汐止區汐萬路3段前.公尺,1,普通重型-機車大型重型1(55C.C.以上)-機車
107年7月1日 19時47分秒,高雄市橋頭區里林西路49號前.公尺前,1,普通重型-機車行人-人
107年7月2日 5時1分41秒,臺東縣鹿野鄉龍田村北三路靠近龍三路以西5公尺處,1,自用-小貨車(含客、貨兩用)
107年7月2日 7時5分秒,基隆市安樂區麥金路146號前.公尺,1,自用-小客車普通重型-機車普通重型-機車
107年7月2日 17時25分54秒,苗栗縣頭份市永貞路與工業路口,1,普通重型-機車自用-小客車
107年7月2日 19時36分秒,臺南市下營區台84線 15公里2.公尺處,1,自用-小客車營業用-半聯結車營業用-大貨車
107年7月3日 時3分秒,臺中市太平區太平里甲堤路前.公尺,1,普通重型-機車乘客-人
107年7月3日 4時33分秒,彰化縣鹿港鎮東崎里鹿東路2段 / 彰化縣鹿港鎮東崎里打鐵巷,1,普通重型-機車
107年7月3日 8時15分36秒,桃園市大園區桃園國際機場航站南路近二航廈路段,1,自用-小貨車(含客、貨兩用)
107年7月3日 1時51分28秒,嘉義縣東石鄉台61線263K北向東石交流道口,1,自用-大貨車自用-小客車乘客-人乘客-人
107年7月3日 12時1分秒,臺南市歸仁區六甲里凱旋路3段東側 / 臺南市歸仁區六甲里省道臺39線北側,1,普通重型-機車自用-小客車
107年7月4日 1時11分秒,高雄市楠梓區村高楠公路898之1號前.公尺,1,普通重型-機車乘客-人
107年7月4日 13時27分秒,臺南市永康區永華路233巷35號前.公尺,1,自用-小貨車(含客、貨兩用)自用-小貨車(含客、貨兩用)普通重型-機車普通重型-機車自用-小客車其他人-人
107年7月4日 14時19分秒,雲林縣虎尾鎮興中里清雲路與學府路口,1,自用-小客車普通重型-機車
107年7月4日 21時18分秒,苗栗縣頭屋鄉曲洞村苗25線金晶矽砂廠旁,1,普通重型-機車
107年7月5日 6時44分秒,臺北市士林區百齡左岸河濱公園前.公尺,1,普通重型-機車
107年7月5日 9時51分秒,新竹市東區經國路一段與田美三街,1,自用-曳引車普通重型-機車
107年7月5日 12時36分58秒,嘉義縣東石鄉型厝村嘉4線山寮9號電線桿,1,普通重型-機車
107年7月5日 19時22分秒,彰化縣和美鎮頭前里北庭路56弄121號前2.公尺南側,1,普通重型-機車拼裝車-其他車乘客-人
107年7月5日 2時8分秒,臺中市神岡區庄前里三民南路36號前.公尺,1,自用-小客車普通重型-機車
107年7月6日 6時52分秒,臺中市豐原區西安里中山路前.公尺,1,普通重型-機車民營公車-大客車
107年7月6日 15時1分秒,臺北市中正區中山南路前.公尺,1,自用-小客車普通重型-機車乘客-人
107年7月6日 18時11分秒,雲林縣虎尾鎮延平里土庫大橋與防汛道路口,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年7月6日 23時5分秒,南投縣埔里鎮中正路132號西側,1,普通重型-機車
107年7月7日 1時8分秒,桃園市蘆竹區八德一路營盤分線19號電桿附近(往南崁方向)_V17792,1,自用-小客車普通重型-機車
107年7月7日 5時2分秒,臺北市士林區自強隧道前.公尺,2,自用-小客車自用-小貨車(含客、貨兩用)自用-小貨車(含客、貨兩用)其他人-人乘客-人
107年7月7日 19時57分秒,雲林縣莿桐鄉六合村新興路59之6號,1,自用-小客車行人-人
107年7月8日 8時55分秒,彰化縣和美鎮柑井里柑竹路 / 彰化縣和美鎮柑井里東明路,1,普通重型-機車乘客-人
107年7月8日 11時53分44秒,臺南市新營區新北里長榮路2段北側 / 臺南市新營區新北里周武街東側,1,普通重型-機車自用-小客車
107年7月9日 時分46秒,宜蘭縣冬山鄉順安村永美路口 / 宜蘭縣冬山鄉永和路,2,自用-小客車自用-小客車乘客-人乘客-人乘客-人
107年7月9日 8時7分秒,臺中市南屯區惠中里向上路前.公尺,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年7月9日 9時2分秒,彰化縣和美鎮柑井里美寮路1段279號前.公尺前,1,自用-小貨車(含客、貨兩用)普通重型-機車乘客-人
107年7月9日 13時47分2秒,桃園市觀音區濱海路南側 / 桃園市觀音區文化路,1,普通重型-機車自用-大貨車
